brand,model,description,price,exposition_days_count,images_count,label
Samsung,PS42C433A4W,"Все работает идеально 
Подставка кранштейн имеется
Диагональ 118 
Пишите дам номер для связи",13000.0,127,7,excellent
Samsung,LE-26C350,"Продаём телевизор б/у,  на экране есть две полосы. Возможно на запчасти. Также продаётся подставка под телевизор 2 секции. На них стоимость отдельно - 1000₽",3000.0,18,13,bad
Hyundai,H-LED19V1,"Телевизор HYUNDAI-H-LED19V1 продаю (Цена договорная, предлагайте) на запчасти или для дальнейшего ремонта. На данный момент не включается. В один прекрасный момент просто перестал работать, вероятно, что-то с блоком питания(не адаптером) - это у них распространенный дефект. Кроме того прилагаю пульт, подставку, адаптер питания.

ДИАГОНАЛЬ 19"" (48 СМ)
РАЗРЕШЕНИЕ 1366X768

Вес	6 кг
Размеры (ШxВxГ)	516x356x160 мм",1000.0,77,5,bad
Samsung,LE-40S81B,"Продаю бу телевизор Samsung , состояние хорошее,  причина продажи переезд",5000.0,138,25,good
LG,32LB530U,"Телевизор LG 32LB530U на запчасти, в рабочем состоянии, только разбит экран, звук, изображение есть. Пульт, подставка имеется.",3000.0,48,15,bad
Samsung,UE55AU7170UXRU,"Телевизор как новый , чек,гарантия,коробка,пульт,ножки,кабель,крепление на стену в подарок ,включал редко ,висит как для красоты ,большой и современный ,пол года назад покупал для себя без кредита",40990.0,122,28,new
Asano,24LH1011T,Рабочий но с разбитой матрицей,1500.0,144,28,bad
Samsung,UE50TU7100U,"Разбит экран, все подробности при связи со мной. 
Пульт, ножки все имеется. И даже чек если поискать - будет!",5000.0,189,18,bad
Funai,TV-2100T MK8,Продам телевизор рабочий.,400.0,86,14,good
Samsung,PS-42B450,Бу телевизор в рабочем состоянии. Без пульта ду,15000.0,166,14,good
Thomson,T32RTL5130,"Документы, пульт в комплекте, коробки нет.

Диагональ 32"" (81 см)
Формат экрана 16:9
Разрешение 1366x768
Разрешение HD 720p HD
Светодиодная (LED) подсветка  Direct LED
Стереозвук  есть
Частота обновления экрана 50 Гц
Smart TV есть
Операционная система Android 7 (AOSP)
Яркость 285 кд/м2
Контрастность 3000:1
Угол обзора 178°
Время отклика пикселя 6.5 мс
Прогрессивная развертка есть
Поддержка стереозвука NICAM есть
Поддержка DVB-T MPEG4
Поддержка DVB-T2 есть
Поддержка DVB-C MPEG4
Количество каналов 1099
Телетекст есть
Мощность звука 10 Вт (2х5 Вт)
Акустическая система два динамика
Объемное звучание есть
Декодеры аудио Dolby Digital
Автоматическое выравнивание громкости (AVL) есть
Поддерживаемые форматы MP3, MPEG4, MKV, JPEG
Входы AV, HDMI x2, USB x2, Ethernet (RJ-45), Wi-Fi
Выход  оптический
Версия интерфейса HDMI 1.4
Разъем для наушников есть
Поддержка CI есть, один слот, поддержка CI+
Поддержка DLNA есть
Запись видео на USB-накопитель
Функция TimeShift есть
Таймер сна есть
Защита от детей есть
Подходит для использования в гостиницах
Возможность крепления на стену есть
Стандарт крепления VESA 100×100 мм
Размеры с подставкой (ШxВxГ) 732x472x180 мм
Вес 4.2 кг
Размеры без подставки (ШxВxГ) 730x436x80 мм",12000.0,150,4,no_data
