seller_id;quantity;date
343;13;2021-06-27
14;15;2021-06-07
64;18;2021-06-04
50;51;2021-06-13
83;23;2021-06-20
462;15;2021-06-19
113;18;2021-06-05
193;20;2021-06-20
250;6;2021-06-02
132;19;2021-06-22
441;10;2021-06-27
90;19;2021-06-10
145;24;2021-06-08
283;11;2021-06-02
218;36;2021-06-25
128;16;2021-06-19
463;35;2021-06-02
20;24;2021-06-11
100;10;2021-06-16
445;8;2021-06-01
243;20;2021-06-18
200;28;2021-06-23
311;18;2021-06-19
290;10;2021-06-03
135;11;2021-06-03
412;15;2021-06-16
50;125;2021-06-24
16;44;2021-06-14
189;15;2021-06-09
468;24;2021-06-23
474;24;2021-06-03
154;33;2021-06-14
350;25;2021-06-23
186;16;2021-06-06
25;11;2021-06-15
20;6;2021-06-12
8;11;2021-06-15
204;9;2021-06-27
121;16;2021-06-02
20;11;2021-06-19
318;23;2021-06-25
190;17;2021-06-21
134;22;2021-06-28
284;10;2021-06-09
341;31;2021-06-16
59;10;2021-06-21
72;20;2021-06-22
377;19;2021-06-21
238;10;2021-06-02
86;8;2021-06-20
296;14;2021-06-03
4;20;2021-06-07
153;9;2021-06-22
447;28;2021-06-14
458;21;2021-06-27
413;14;2021-06-11
330;29;2021-06-27
71;9;2021-06-07
60;28;2021-06-18
269;9;2021-06-26
4;160;2021-06-14
449;3;2021-06-20
108;17;2021-06-12
93;14;2021-06-24
131;14;2021-06-22
274;10;2021-06-07
4;19;2021-06-03
53;12;2021-06-22
190;17;2021-06-01
400;35;2021-06-13
101;27;2021-06-20
35;17;2021-06-19
394;10;2021-06-09
350;12;2021-06-21
412;20;2021-06-27
108;12;2021-06-25
435;11;2021-06-28
342;18;2021-06-09
433;17;2021-06-23
194;39;2021-06-16
478;16;2021-06-21
53;10;2021-06-08
345;3;2021-06-28
395;27;2021-06-18
197;6;2021-06-16
276;19;2021-06-13
60;45;2021-06-12
433;14;2021-06-25
383;31;2021-06-02
182;8;2021-06-19
129;5;2021-06-21
115;40;2021-06-16
115;32;2021-06-13
164;15;2021-06-09
0;44;2021-06-21
216;19;2021-06-23
184;23;2021-06-09
444;16;2021-06-26
327;15;2021-06-01
396;18;2021-06-17
493;19;2021-06-12
356;15;2021-06-16
164;34;2021-06-24
169;11;2021-06-09
164;11;2021-06-01
282;18;2021-06-23
183;17;2021-06-20
24;32;2021-06-19
67;11;2021-06-19
15;19;2021-06-01
217;52;2021-06-13
13;26;2021-06-04
310;26;2021-06-22
451;8;2021-06-18
262;21;2021-06-22
279;14;2021-06-03
165;16;2021-06-02
271;32;2021-06-25
437;33;2021-06-14
136;23;2021-06-14
285;8;2021-06-28
44;8;2021-06-09
213;44;2021-06-23
290;12;2021-06-20
488;17;2021-06-24
450;16;2021-06-02
5;23;2021-06-25
287;30;2021-06-03
300;9;2021-06-03
332;15;2021-06-01
218;27;2021-06-03
414;18;2021-06-22
447;13;2021-06-18
497;20;2021-06-27
246;37;2021-06-13
454;16;2021-06-10
186;23;2021-06-12
313;15;2021-06-04
176;8;2021-06-18
184;12;2021-06-28
64;7;2021-06-10
447;24;2021-06-04
72;19;2021-06-16
177;20;2021-06-02
195;9;2021-06-26
371;12;2021-06-07
274;14;2021-06-10
383;23;2021-06-13
338;18;2021-06-22
30;17;2021-06-05
71;64;2021-06-14
13;10;2021-06-11
259;8;2021-06-12
287;6;2021-06-08
494;25;2021-06-23
89;39;2021-06-14
312;48;2021-06-24
76;11;2021-06-22
454;16;2021-06-05
464;14;2021-06-10
15;12;2021-06-28
124;72;2021-06-14
344;9;2021-06-05
154;17;2021-06-25
109;4;2021-06-25
41;10;2021-06-16
35;16;2021-06-08
173;29;2021-06-07
2;29;2021-06-26
22;13;2021-06-04
156;22;2021-06-06
385;18;2021-06-22
209;19;2021-06-18
15;30;2021-06-09
196;11;2021-06-21
229;9;2021-06-06
13;12;2021-06-06
42;9;2021-06-15
317;10;2021-06-11
471;29;2021-06-24
189;15;2021-06-17
445;13;2021-06-28
216;28;2021-06-14
90;19;2021-06-08
334;5;2021-06-04
369;11;2021-06-20
216;22;2021-06-08
127;18;2021-06-07
124;16;2021-06-04
13;13;2021-06-07
240;27;2021-06-12
174;11;2021-06-07
169;18;2021-06-05
43;12;2021-06-12
39;17;2021-06-04
36;27;2021-06-05
106;30;2021-06-23
46;9;2021-06-07
193;17;2021-06-26
202;17;2021-06-20
73;23;2021-06-07
379;8;2021-06-28
458;20;2021-06-20
290;48;2021-06-23
280;12;2021-06-02
34;18;2021-06-09
162;18;2021-06-02
403;9;2021-06-27
381;23;2021-06-07
123;19;2021-06-18
495;16;2021-06-01
137;4;2021-06-05
93;4;2021-06-26
262;18;2021-06-28
340;11;2021-06-27
192;23;2021-06-06
279;15;2021-06-09
398;26;2021-06-02
63;54;2021-06-14
265;7;2021-06-25
246;30;2021-06-14
386;40;2021-06-23
436;14;2021-06-26
358;28;2021-06-09
278;21;2021-06-17
294;25;2021-06-15
328;16;2021-06-15
11;12;2021-06-03
322;7;2021-06-19
363;26;2021-06-15
126;16;2021-06-23
302;20;2021-06-12
219;60;2021-06-13
51;32;2021-06-23
404;26;2021-06-09
168;44;2021-06-14
35;7;2021-06-05
397;35;2021-06-11
11;35;2021-06-21
330;18;2021-06-11
414;24;2021-06-16
470;33;2021-06-06
126;21;2021-06-22
148;14;2021-06-20
358;5;2021-06-11
136;11;2021-06-07
126;81;2021-06-24
71;15;2021-06-12
104;11;2021-06-11
387;3;2021-06-19
414;8;2021-06-07
466;19;2021-06-26
406;15;2021-06-26
473;18;2021-06-01
188;12;2021-06-03
222;42;2021-06-14
137;20;2021-06-27
141;39;2021-06-23
54;2;2021-06-04
372;12;2021-06-13
1;7;2021-06-02
438;11;2021-06-09
58;19;2021-06-25
41;7;2021-06-06
29;16;2021-06-09
235;20;2021-06-06
173;8;2021-06-11
378;19;2021-06-10
4;12;2021-06-18
446;10;2021-06-20
97;16;2021-06-02
393;9;2021-06-06
415;24;2021-06-24
171;48;2021-06-23
68;19;2021-06-28
237;27;2021-06-18
33;142;2021-06-13
423;15;2021-06-10
49;20;2021-06-07
376;28;2021-06-19
275;21;2021-06-16
107;14;2021-06-26
38;93;2021-06-14
40;13;2021-06-09
146;13;2021-06-01
195;7;2021-06-17
445;11;2021-06-04
99;34;2021-06-14
18;130;2021-06-23
367;23;2021-06-24
88;54;2021-06-14
41;9;2021-06-21
30;59;2021-06-23
308;40;2021-06-14
206;14;2021-06-13
309;22;2021-06-19
384;45;2021-06-24
292;10;2021-06-09
233;16;2021-06-18
203;18;2021-06-02
421;14;2021-06-08
333;17;2021-06-15
10;21;2021-06-28
128;16;2021-06-06
35;89;2021-06-24
379;7;2021-06-06
52;7;2021-06-10
444;19;2021-06-06
337;57;2021-06-14
316;6;2021-06-07
135;44;2021-06-21
354;28;2021-06-14
303;16;2021-06-04
142;77;2021-06-24
398;13;2021-06-07
304;23;2021-06-01
452;18;2021-06-10
7;18;2021-06-04
135;78;2021-06-14
71;8;2021-06-05
383;18;2021-06-07
410;26;2021-06-09
328;8;2021-06-09
23;103;2021-06-13
154;84;2021-06-13
200;11;2021-06-25
329;15;2021-06-25
131;26;2021-06-05
54;17;2021-06-21
417;10;2021-06-06
241;11;2021-06-27
213;17;2021-06-16
123;15;2021-06-17
181;17;2021-06-04
14;38;2021-06-16
197;10;2021-06-07
289;41;2021-06-14
278;16;2021-06-12
434;30;2021-06-19
92;13;2021-06-18
107;15;2021-06-06
155;21;2021-06-14
225;13;2021-06-27
32;29;2021-06-28
95;12;2021-06-17
34;14;2021-06-05
359;37;2021-06-09
258;9;2021-06-03
237;18;2021-06-16
467;14;2021-06-08
402;20;2021-06-19
50;11;2021-06-17
135;16;2021-06-02
406;12;2021-06-22
298;22;2021-06-13
401;22;2021-06-11
199;9;2021-06-10
334;32;2021-06-24
212;9;2021-06-10
339;52;2021-06-13
53;20;2021-06-09
447;10;2021-06-13
188;25;2021-06-23
92;14;2021-06-21
76;32;2021-06-12
425;12;2021-06-26
400;10;2021-06-02
73;76;2021-06-14
269;9;2021-06-06
259;11;2021-06-18
352;20;2021-06-15
121;18;2021-06-20
253;7;2021-06-04
237;28;2021-06-15
94;22;2021-06-12
86;10;2021-06-17
406;15;2021-06-23
161;29;2021-06-07
297;10;2021-06-23
493;16;2021-06-27
429;46;2021-06-23
60;11;2021-06-07
135;20;2021-06-06
406;8;2021-06-02
85;23;2021-06-22
12;30;2021-06-22
189;19;2021-06-15
245;31;2021-06-11
327;49;2021-06-23
113;20;2021-06-20
314;10;2021-06-01
253;19;2021-06-11
118;12;2021-06-08
372;10;2021-06-05
452;29;2021-06-14
230;17;2021-06-16
141;44;2021-06-24
47;22;2021-06-19
222;26;2021-06-05
424;2;2021-06-28
371;19;2021-06-26
469;16;2021-06-18
228;10;2021-06-27
55;58;2021-06-14
270;25;2021-06-02
466;31;2021-06-21
343;10;2021-06-19
233;13;2021-06-15
311;18;2021-06-13
352;13;2021-06-11
148;22;2021-06-17
330;9;2021-06-26
322;18;2021-06-03
25;9;2021-06-17
363;8;2021-06-01
433;13;2021-06-17
17;16;2021-06-28
353;23;2021-06-08
159;27;2021-06-28
173;18;2021-06-22
437;23;2021-06-08
209;17;2021-06-04
447;11;2021-06-02
164;25;2021-06-08
118;7;2021-06-05
369;21;2021-06-18
412;32;2021-06-23
54;23;2021-06-27
342;9;2021-06-18
144;12;2021-06-09
292;9;2021-06-15
296;12;2021-06-19
345;30;2021-06-16
183;38;2021-06-23
387;33;2021-06-14
326;20;2021-06-12
85;45;2021-06-23
11;19;2021-06-09
64;25;2021-06-20
188;10;2021-06-21
67;33;2021-06-03
194;14;2021-06-02
353;16;2021-06-12
140;18;2021-06-19
261;3;2021-06-27
398;9;2021-06-06
220;13;2021-06-28
103;5;2021-06-17
86;57;2021-06-23
6;20;2021-06-18
38;17;2021-06-20
364;10;2021-06-25
82;92;2021-06-24
474;6;2021-06-14
231;55;2021-06-24
130;94;2021-06-24
462;24;2021-06-24
83;95;2021-06-13
99;27;2021-06-28
206;17;2021-06-18
185;8;2021-06-01
421;8;2021-06-16
462;9;2021-06-18
164;15;2021-06-06
131;11;2021-06-07
316;19;2021-06-13
241;19;2021-06-23
448;36;2021-06-23
371;14;2021-06-10
203;50;2021-06-24
9;24;2021-06-02
94;37;2021-06-23
166;8;2021-06-26
243;19;2021-06-28
212;15;2021-06-25
70;103;2021-06-23
317;9;2021-06-09
104;24;2021-06-09
454;18;2021-06-12
486;11;2021-06-17
212;8;2021-06-27
273;21;2021-06-26
5;17;2021-06-10
173;21;2021-06-10
352;16;2021-06-21
412;20;2021-06-17
240;12;2021-06-01
472;10;2021-06-23
59;114;2021-06-13
372;21;2021-06-26
218;8;2021-06-09
111;10;2021-06-22
299;22;2021-06-04
351;8;2021-06-13
96;59;2021-06-14
67;28;2021-06-13
194;17;2021-06-13
181;8;2021-06-05
175;22;2021-06-15
51;116;2021-06-13
194;13;2021-06-17
212;10;2021-06-20
218;14;2021-06-07
417;18;2021-06-10
291;13;2021-06-06
176;74;2021-06-24
49;20;2021-06-25
238;37;2021-06-15
405;9;2021-06-15
274;5;2021-06-08
385;16;2021-06-23
332;9;2021-06-10
68;13;2021-06-07
20;16;2021-06-07
461;14;2021-06-20
236;20;2021-06-28
186;22;2021-06-27
347;11;2021-06-25
108;10;2021-06-02
318;14;2021-06-01
226;17;2021-06-21
267;28;2021-06-02
180;20;2021-06-18
44;117;2021-06-24
295;12;2021-06-20
183;8;2021-06-01
22;21;2021-06-14
409;11;2021-06-26
440;13;2021-06-11
319;8;2021-06-12
109;10;2021-06-27
259;23;2021-06-15
35;16;2021-06-22
55;13;2021-06-15
370;7;2021-06-11
280;45;2021-06-14
223;21;2021-06-07
311;14;2021-06-06
79;16;2021-06-20
283;14;2021-06-03
118;18;2021-06-15
260;9;2021-06-06
244;23;2021-06-22
294;42;2021-06-14
158;11;2021-06-03
61;5;2021-06-27
240;14;2021-06-20
258;32;2021-06-18
196;24;2021-06-01
116;12;2021-06-09
434;14;2021-06-26
343;20;2021-06-28
315;19;2021-06-08
412;25;2021-06-19
31;20;2021-06-19
64;19;2021-06-09
267;8;2021-06-06
142;10;2021-06-21
249;9;2021-06-28
71;103;2021-06-24
428;2;2021-06-17
424;18;2021-06-01
146;63;2021-06-24
174;11;2021-06-27
364;4;2021-06-05
246;19;2021-06-22
450;10;2021-06-28
303;23;2021-06-08
463;20;2021-06-25
439;22;2021-06-12
338;13;2021-06-15
183;28;2021-06-14
113;3;2021-06-19
83;18;2021-06-11
169;11;2021-06-17
10;13;2021-06-11
194;13;2021-06-10
15;20;2021-06-21
345;20;2021-06-06
360;11;2021-06-05
15;23;2021-06-22
343;9;2021-06-02
81;28;2021-06-17
209;26;2021-06-20
482;17;2021-06-18
105;17;2021-06-08
304;17;2021-06-08
402;14;2021-06-10
103;21;2021-06-24
290;18;2021-06-18
177;14;2021-06-21
399;20;2021-06-11
236;41;2021-06-23
49;25;2021-06-22
207;16;2021-06-01
449;6;2021-06-18
252;12;2021-06-09
412;16;2021-06-04
59;38;2021-06-09
374;14;2021-06-21
20;97;2021-06-13
103;5;2021-06-02
432;25;2021-06-15
335;19;2021-06-13
115;15;2021-06-09
465;14;2021-06-20
263;13;2021-06-27
213;13;2021-06-03
102;11;2021-06-12
318;22;2021-06-28
73;13;2021-06-12
30;12;2021-06-09
325;25;2021-06-11
364;16;2021-06-07
178;15;2021-06-21
76;20;2021-06-27
455;8;2021-06-21
87;10;2021-06-27
438;17;2021-06-23
394;17;2021-06-06
463;11;2021-06-03
415;19;2021-06-10
65;10;2021-06-09
442;19;2021-06-23
82;13;2021-06-02
47;13;2021-06-15
354;5;2021-06-21
421;10;2021-06-04
360;13;2021-06-15
235;9;2021-06-05
168;60;2021-06-13
24;44;2021-06-14
359;12;2021-06-20
434;22;2021-06-01
104;89;2021-06-23
386;12;2021-06-22
132;7;2021-06-10
247;7;2021-06-05
34;28;2021-06-15
169;10;2021-06-20
183;5;2021-06-03
432;26;2021-06-21
423;33;2021-06-23
75;21;2021-06-15
151;27;2021-06-24
164;17;2021-06-26
196;10;2021-06-26
313;3;2021-06-02
195;57;2021-06-24
345;14;2021-06-12
126;11;2021-06-17
411;13;2021-06-20
222;6;2021-06-02
417;20;2021-06-16
330;23;2021-06-28
224;11;2021-06-19
309;17;2021-06-21
269;50;2021-06-24
260;24;2021-06-01
202;40;2021-06-19
78;62;2021-06-14
199;7;2021-06-01
184;26;2021-06-20
343;16;2021-06-09
219;2;2021-06-17
200;9;2021-06-01
160;41;2021-06-23
21;14;2021-06-05
111;31;2021-06-26
57;10;2021-06-16
190;14;2021-06-23
189;17;2021-06-21
142;5;2021-06-15
216;11;2021-06-13
240;52;2021-06-24
469;24;2021-06-19
320;11;2021-06-16
450;38;2021-06-05
485;22;2021-06-14
289;23;2021-06-01
226;26;2021-06-12
204;13;2021-06-16
464;32;2021-06-01
324;8;2021-06-04
47;13;2021-06-09
294;40;2021-06-24
440;13;2021-06-01
265;21;2021-06-12
289;17;2021-06-09
390;18;2021-06-22
167;7;2021-06-05
69;13;2021-06-27
140;11;2021-06-06
249;7;2021-06-04
303;23;2021-06-03
242;6;2021-06-19
384;18;2021-06-25
323;44;2021-06-23
70;8;2021-06-03
25;17;2021-06-12
204;15;2021-06-28
399;22;2021-06-24
72;9;2021-06-18
29;26;2021-06-02
43;23;2021-06-28
351;8;2021-06-06
219;18;2021-06-11
90;13;2021-06-21
487;13;2021-06-08
171;15;2021-06-10
289;23;2021-06-17
436;10;2021-06-18
351;25;2021-06-27
419;23;2021-06-12
302;17;2021-06-06
307;33;2021-06-23
150;6;2021-06-05
224;53;2021-06-14
369;27;2021-06-14
344;19;2021-06-25
222;10;2021-06-12
69;14;2021-06-08
393;12;2021-06-28
141;14;2021-06-04
187;12;2021-06-07
12;8;2021-06-19
426;16;2021-06-10
425;16;2021-06-09
114;19;2021-06-19
442;11;2021-06-16
90;19;2021-06-04
367;12;2021-06-17
361;13;2021-06-03
263;15;2021-06-13
274;11;2021-06-20
298;18;2021-06-24
290;12;2021-06-01
270;4;2021-06-11
146;23;2021-06-19
12;12;2021-06-03
438;15;2021-06-03
162;10;2021-06-05
149;27;2021-06-23
82;18;2021-06-06
285;14;2021-06-26
22;30;2021-06-05
343;18;2021-06-15
361;5;2021-06-19
170;7;2021-06-11
52;5;2021-06-07
38;17;2021-06-02
284;47;2021-06-23
293;15;2021-06-25
445;33;2021-06-16
104;20;2021-06-05
64;26;2021-06-21
45;49;2021-06-14
189;25;2021-06-19
143;15;2021-06-25
91;96;2021-06-24
189;17;2021-06-12
380;32;2021-06-24
375;27;2021-06-24
19;17;2021-06-11
249;20;2021-06-07
204;27;2021-06-05
388;20;2021-06-09
204;13;2021-06-26
132;41;2021-06-25
95;20;2021-06-23
135;20;2021-06-09
112;11;2021-06-17
308;21;2021-06-15
65;3;2021-06-21
1;4;2021-06-09
185;10;2021-06-19
381;28;2021-06-24
220;16;2021-06-09
468;23;2021-06-13
157;29;2021-06-02
242;14;2021-06-17
300;24;2021-06-20
279;15;2021-06-12
101;28;2021-06-15
485;14;2021-06-25
442;14;2021-06-24
460;26;2021-06-17
489;22;2021-06-09
252;18;2021-06-03
225;29;2021-06-26
8;22;2021-06-08
375;19;2021-06-12
318;16;2021-06-19
232;9;2021-06-26
17;20;2021-06-05
413;23;2021-06-18
290;20;2021-06-06
97;13;2021-06-21
43;36;2021-06-27
314;52;2021-06-14
388;4;2021-06-05
235;11;2021-06-25
324;35;2021-06-08
220;10;2021-06-23
124;24;2021-06-13
463;22;2021-06-06
177;14;2021-06-06
50;43;2021-06-23
295;9;2021-06-15
256;7;2021-06-02
243;5;2021-06-27
93;85;2021-06-13
33;46;2021-06-14
331;10;2021-06-12
274;59;2021-06-24
336;26;2021-06-15
50;14;2021-06-22
152;69;2021-06-13
499;29;2021-06-28
447;7;2021-06-25
50;8;2021-06-16
37;13;2021-06-20
53;11;2021-06-15
116;61;2021-06-14
180;20;2021-06-22
417;5;2021-06-26
246;67;2021-06-24
131;17;2021-06-21
115;26;2021-06-12
74;7;2021-06-16
71;15;2021-06-11
348;14;2021-06-18
248;21;2021-06-26
4;22;2021-06-10
240;11;2021-06-21
413;29;2021-06-13
206;19;2021-06-06
219;19;2021-06-07
458;11;2021-06-13
145;12;2021-06-22
351;22;2021-06-26
359;25;2021-06-13
0;240;2021-06-15
20;18;2021-06-15
19;120;2021-06-24
400;11;2021-06-28
282;22;2021-06-11
275;14;2021-06-23
117;26;2021-06-08
362;35;2021-06-23
351;18;2021-06-12
141;31;2021-06-15
232;10;2021-06-05
424;20;2021-06-12
190;24;2021-06-12
387;6;2021-06-16
137;7;2021-06-16
350;13;2021-06-26
17;18;2021-06-04
99;17;2021-06-26
105;68;2021-06-14
367;14;2021-06-06
301;24;2021-06-25
338;13;2021-06-08
145;8;2021-06-16
483;35;2021-06-14
178;21;2021-06-13
462;10;2021-06-06
250;18;2021-06-09
235;10;2021-06-21
112;26;2021-06-19
21;18;2021-06-28
140;31;2021-06-24
17;27;2021-06-12
169;8;2021-06-26
220;67;2021-06-24
199;22;2021-06-18
157;37;2021-06-22
300;25;2021-06-28
60;12;2021-06-22
291;21;2021-06-11
6;18;2021-06-27
473;21;2021-06-19
387;18;2021-06-21
360;31;2021-06-06
417;23;2021-06-14
348;47;2021-06-14
288;29;2021-06-16
225;18;2021-06-21
317;44;2021-06-14
415;18;2021-06-13
9;17;2021-06-12
72;13;2021-06-27
231;20;2021-06-14
230;69;2021-06-13
43;12;2021-06-04
320;22;2021-06-27
76;11;2021-06-20
325;21;2021-06-08
108;13;2021-06-26
333;11;2021-06-05
202;16;2021-06-26
333;29;2021-06-01
412;9;2021-06-01
367;11;2021-06-19
384;6;2021-06-08
201;12;2021-06-16
248;21;2021-06-06
231;12;2021-06-25
312;31;2021-06-15
392;23;2021-06-18
321;24;2021-06-17
38;9;2021-06-17
19;91;2021-06-23
468;8;2021-06-08
127;17;2021-06-10
393;17;2021-06-26
258;29;2021-06-22
51;10;2021-06-07
308;23;2021-06-23
14;17;2021-06-03
14;17;2021-06-25
198;13;2021-06-15
95;4;2021-06-09
242;21;2021-06-20
114;12;2021-06-16
449;12;2021-06-22
361;10;2021-06-02
261;22;2021-06-09
157;11;2021-06-19
295;22;2021-06-07
95;15;2021-06-15
303;17;2021-06-19
428;48;2021-06-14
225;9;2021-06-10
473;20;2021-06-02
183;20;2021-06-19
150;45;2021-06-14
482;17;2021-06-15
352;11;2021-06-22
27;24;2021-06-15
447;22;2021-06-12
288;20;2021-06-06
60;15;2021-06-17
401;14;2021-06-16
133;69;2021-06-14
0;81;2021-06-17
335;13;2021-06-11
142;6;2021-06-05
471;29;2021-06-02
212;20;2021-06-17
264;39;2021-06-24
160;17;2021-06-28
31;97;2021-06-24
241;12;2021-06-02
110;91;2021-06-24
135;17;2021-06-13
314;23;2021-06-15
378;15;2021-06-15
82;7;2021-06-07
325;43;2021-06-24
336;14;2021-06-04
197;18;2021-06-13
335;13;2021-06-28
495;18;2021-06-16
476;12;2021-06-21
186;20;2021-06-17
397;11;2021-06-28
118;16;2021-06-09
270;52;2021-06-23
320;17;2021-06-11
429;18;2021-06-21
64;11;2021-06-12
462;9;2021-06-27
213;30;2021-06-08
87;21;2021-06-20
13;17;2021-06-03
184;28;2021-06-17
101;23;2021-06-07
229;58;2021-06-14
287;7;2021-06-28
239;19;2021-06-06
444;22;2021-06-21
76;14;2021-06-28
77;26;2021-06-01
299;19;2021-06-08
226;7;2021-06-28
423;9;2021-06-27
240;14;2021-06-28
405;34;2021-06-22
301;6;2021-06-01
404;5;2021-06-12
238;4;2021-06-08
412;34;2021-06-14
130;15;2021-06-17
160;8;2021-06-09
376;5;2021-06-04
224;44;2021-06-23
245;16;2021-06-06
494;28;2021-06-22
416;26;2021-06-12
225;52;2021-06-24
383;9;2021-06-21
235;31;2021-06-13
233;22;2021-06-02
448;16;2021-06-04
151;23;2021-06-10
461;24;2021-06-13
128;17;2021-06-09
326;22;2021-06-13
390;5;2021-06-19
280;26;2021-06-19
385;32;2021-06-01
111;7;2021-06-20
155;3;2021-06-08
7;7;2021-06-28
452;18;2021-06-12
126;20;2021-06-16
204;14;2021-06-18
113;11;2021-06-08
421;32;2021-06-10
11;15;2021-06-22
472;11;2021-06-04
115;5;2021-06-22
381;14;2021-06-17
154;20;2021-06-06
473;19;2021-06-15
75;92;2021-06-24
356;16;2021-06-04
14;156;2021-06-14
372;21;2021-06-01
322;23;2021-06-18
6;34;2021-06-22
376;6;2021-06-18
107;16;2021-06-10
208;17;2021-06-07
344;17;2021-06-06
105;8;2021-06-04
46;8;2021-06-08
1;24;2021-06-26
398;13;2021-06-24
69;10;2021-06-25
0;25;2021-06-03
395;13;2021-06-04
28;10;2021-06-25
295;20;2021-06-18
158;19;2021-06-05
15;23;2021-06-27
14;14;2021-06-18
330;14;2021-06-10
114;31;2021-06-13
425;23;2021-06-08
138;18;2021-06-05
263;20;2021-06-08
14;14;2021-06-02
84;53;2021-06-14
380;29;2021-06-23
103;26;2021-06-04
364;11;2021-06-16
37;35;2021-06-23
13;27;2021-06-19
365;23;2021-06-09
177;13;2021-06-18
463;24;2021-06-05
258;10;2021-06-27
387;13;2021-06-28
381;3;2021-06-04
173;14;2021-06-25
343;29;2021-06-23
432;27;2021-06-26
159;38;2021-06-14
166;17;2021-06-19
98;11;2021-06-10
197;45;2021-06-23
163;74;2021-06-13
492;14;2021-06-04
12;25;2021-06-21
392;41;2021-06-13
161;29;2021-06-23
368;7;2021-06-06
119;24;2021-06-07
254;17;2021-06-27
281;10;2021-06-12
240;19;2021-06-03
299;15;2021-06-20
110;23;2021-06-19
362;17;2021-06-20
440;25;2021-06-14
245;15;2021-06-05
451;13;2021-06-21
327;18;2021-06-13
155;7;2021-06-22
90;50;2021-06-23
396;19;2021-06-18
326;4;2021-06-07
205;18;2021-06-18
1;23;2021-06-12
495;5;2021-06-22
55;127;2021-06-13
410;22;2021-06-04
325;23;2021-06-12
440;18;2021-06-05
494;18;2021-06-25
335;12;2021-06-05
93;17;2021-06-19
245;22;2021-06-17
391;10;2021-06-25
36;23;2021-06-22
60;103;2021-06-14
412;25;2021-06-02
26;30;2021-06-19
176;27;2021-06-28
419;16;2021-06-03
392;35;2021-06-24
296;28;2021-06-23
459;9;2021-06-14
401;29;2021-06-02
476;14;2021-06-10
300;15;2021-06-21
84;21;2021-06-27
92;13;2021-06-03
48;15;2021-06-22
12;23;2021-06-15
43;16;2021-06-07
310;33;2021-06-18
411;23;2021-06-18
187;29;2021-06-23
141;9;2021-06-19
129;23;2021-06-26
123;11;2021-06-06
206;12;2021-06-07
465;17;2021-06-06
434;48;2021-06-24
6;28;2021-06-11
33;18;2021-06-03
100;40;2021-06-20
441;16;2021-06-07
103;14;2021-06-19
224;8;2021-06-17
313;12;2021-06-10
35;22;2021-06-03
289;33;2021-06-15
3;11;2021-06-22
411;29;2021-06-24
74;26;2021-06-09
